isHome,shotType,situation,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,blockCoordinates,name,slug,shortName,position,jerseyNumber,userCount,firstName,lastName,x,y,z,home_team,away_team,match_url,goalType,fieldTranslations
True,miss,penalty,right-foot,high,"{'x': 0, 'y': 45.7, 'z': 68.1}",2490479,45,,2696,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 54.3, 'y': 0}, 'goal': {'x': 54.3, 'y': 31.9}}",1,4,shot,,Maximiliano Quinteros,maximiliano-quinteros,M. Quinteros,F,29,84,,,11.5,50.0,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,miss,corner,left-foot,high-left,"{'x': 0, 'y': 58.3, 'z': 75}",2490478,40,,2363,"{'start': {'x': 30.3, 'y': 20.5}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 25}}",6,337,shot,,Pedro Navarro,pedro-navarro,P. Navarro,D,4,31,Pedro Navarro,,20.5,30.3,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
True,save,assisted,left-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 12}",2490469,31,,1827,"{'start': {'x': 39.7, 'y': 24.2}, 'block': {'x': 47.1, 'y': 1.6}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 88}}",15,873,shot,"{'x': 1.6, 'y': 47.1, 'z': 0}",Tobías Figueroa,tobias-figueroa,T. Figueroa,F,9,31,,,24.2,39.7,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,save,assisted,right-foot,low-centre,"{'x': 0, 'y': 48.8, 'z': 9.5}",2490461,28,,1668,"{'start': {'x': 63.1, 'y': 19.3}, 'block': {'x': 51.3, 'y': 2.3}, 'end': {'x': 51.2, 'y': 0}, 'goal': {'x': 51.2, 'y': 90.5}}",18,1032,shot,"{'x': 2.3, 'y': 51.3, 'z': 0}",Simón Contreras,simon-contreras,S. Contreras,D,29,59,,,19.3,63.1,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,miss,assisted,left-foot,high-left,"{'x': 0, 'y': 59.8, 'z': 41.7}",2490462,26,,1543,"{'start': {'x': 27.9, 'y': 10.7}, 'end': {'x': 40.2, 'y': 0}, 'goal': {'x': 40.2, 'y': 58.3}}",20,1157,shot,,Martín Sarrafiore,martin-sarrafiore,M. Sarrafiore,M,7,146,,,10.7,27.9,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,save,fast-break,right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 14.6}",2490460,24,,1416,"{'start': {'x': 47, 'y': 14.1}, 'block': {'x': 49.8, 'y': 8.1}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 85.4}}",22,1284,shot,"{'x': 8.1, 'y': 49.8, 'z': 0}",Octavio Bianchi,bianchi-octavio,O. Bianchi,F,21,47,,,14.1,47.0,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
True,block,corner,right-foot,low-centre,"{'x': 0, 'y': 50.4, 'z': 19}",2490466,24,,1404,"{'start': {'x': 52.7, 'y': 27.2}, 'block': {'x': 52, 'y': 20.8}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 81}}",22,1296,shot,"{'x': 20.8, 'y': 52, 'z': 0}",Diego García,diego-garcia,D. García,D,15,12,,,27.2,52.7,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,miss,assisted,left-foot,close-left,"{'x': 0, 'y': 58.8, 'z': 37.5}",2490458,21,,1258,"{'start': {'x': 30.6, 'y': 31.6}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 62.5}}",25,1442,shot,,Juan Ignacio Díaz,juan-ignacio-diaz,J. I. Díaz,D,14,21,,,31.6,30.6,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
True,block,corner,left-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 19}",2490457,19,,1109,"{'start': {'x': 29.7, 'y': 11.6}, 'block': {'x': 37.5, 'y': 7}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 81}}",27,1591,shot,"{'x': 7, 'y': 37.5, 'z': 0}",Yerco Oyanedel,yerco-oyanedel,Y. Oyanedel,D,28,18,,,11.6,29.7,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
True,miss,throw-in-set-piece,right-foot,close-left,"{'x': 0, 'y': 57.8, 'z': 9.7}",2490453,18,,1044,"{'start': {'x': 35.9, 'y': 22}, 'end': {'x': 42.2, 'y': 0}, 'goal': {'x': 42.2, 'y': 90.3}}",28,1656,shot,,Juan Jose Jaime,juan-jose-jaime,J. J. Jaime,M,23,18,,,22.0,35.9,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,miss,assisted,left-foot,right,"{'x': 0, 'y': 40.7, 'z': 9.7}",2490437,10,,597,"{'start': {'x': 33, 'y': 10}, 'block': {'x': 49.6, 'y': 6.2}, 'end': {'x': 59.3, 'y': 0}, 'goal': {'x': 59.3, 'y': 90.3}}",36,2103,shot,"{'x': 6.2, 'y': 49.6, 'z': 0}",Martín Sarrafiore,martin-sarrafiore,M. Sarrafiore,M,7,146,,,10.0,33.0,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,block,regular,left-foot,low-centre,"{'x': 0, 'y': 51.7, 'z': 19}",2490441,8,,433,"{'start': {'x': 42.3, 'y': 6.9}, 'block': {'x': 44.9, 'y': 3.8}, 'end': {'x': 48.3, 'y': 0}, 'goal': {'x': 48.3, 'y': 81}}",38,2267,shot,"{'x': 3.8, 'y': 44.9, 'z': 0}",Juan Ignacio Díaz,juan-ignacio-diaz,J. I. Díaz,D,14,21,,,6.9,42.3,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,save,fast-break,left-foot,low-centre,"{'x': 0, 'y': 51.7, 'z': 3.8}",2490436,8,,430,"{'start': {'x': 27.1, 'y': 5.7}, 'block': {'x': 44.8, 'y': 1.2}, 'end': {'x': 48.3, 'y': 0}, 'goal': {'x': 48.3, 'y': 96.2}}",38,2270,shot,"{'x': 1.2, 'y': 44.8, 'z': 0}",Arnaldo Castillo,arnaldo-castillo,A. Castillo,F,9,44,,,5.7,27.1,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,goal,regular,left-foot,low-centre,"{'x': 0, 'y': 49, 'z': 11.4}",2490424,6,,319,"{'start': {'x': 54.6, 'y': 4.3}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 88.6}}",40,2381,shot,,Octavio Bianchi,bianchi-octavio,O. Bianchi,F,21,47,,,4.3,54.6,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,regular,
False,save,assisted,left-foot,low-centre,"{'x': 0, 'y': 51, 'z': 6.3}",2490427,6,,318,"{'start': {'x': 30.1, 'y': 13.6}, 'block': {'x': 47.5, 'y': 1.6}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 93.7}}",40,2382,shot,"{'x': 1.6, 'y': 47.5, 'z': 0}",Arnaldo Castillo,arnaldo-castillo,A. Castillo,F,9,44,,,13.6,30.1,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
True,miss,corner,head,close-right,"{'x': 0, 'y': 41, 'z': 11.1}",2490432,6,,304,"{'start': {'x': 58.8, 'y': 4.9}, 'end': {'x': 59, 'y': 0}, 'goal': {'x': 59, 'y': 88.9}}",40,2396,shot,,Juan Jose Jaime,juan-jose-jaime,J. J. Jaime,M,23,18,,,4.9,58.8,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
False,goal,assisted,right-foot,low-centre,"{'x': 0, 'y': 51.3, 'z': 6.3}",2490420,2,,78,"{'start': {'x': 75.6, 'y': 10}, 'end': {'x': 48.7, 'y': 0}, 'goal': {'x': 48.7, 'y': 93.7}}",44,2622,shot,,Simón Contreras,simon-contreras,S. Contreras,D,29,59,,,10.0,75.6,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,regular,
True,block,assisted,left-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}",2490419,1,,49,"{'start': {'x': 56, 'y': 11.1}, 'block': {'x': 54.5, 'y': 8.8}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",45,2651,shot,"{'x': 8.8, 'y': 54.5, 'z': 0}",Tobías Figueroa,tobias-figueroa,T. Figueroa,F,9,31,,,11.1,56.0,0.0,Deportes Copiapó,O'Higgins,https://www.sofascore.com/football/match/deportes-copiapo-ohiggins/nnbsgPK#id:11986409,,
True,miss,assisted,head,close-high,"{'x': 0, 'y': 49.1, 'z': 55.6}",2494389,90,6.0,5726,"{'start': {'x': 49.7, 'y': 4.7}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 44.4}}",1,574,shot,,Bairon Monroy,bairon-monroy,B. Monroy,F,7,23,,,4.7,49.7,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,miss,assisted,right-foot,close-left,"{'x': 0, 'y': 58.7, 'z': 19.4}",2494387,90,2.0,5485,"{'start': {'x': 67.7, 'y': 4.8}, 'end': {'x': 41.3, 'y': 0}, 'goal': {'x': 41.3, 'y': 80.6}}",1,815,shot,,Francisco Arancibia,francisco-arancibia,F. Arancibia,F,43,34,,,4.8,67.7,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,save,corner,head,low-centre,"{'x': 0, 'y': 51.2, 'z': 7.6}",2494377,86,,5112,"{'start': {'x': 48.2, 'y': 6}, 'block': {'x': 50.4, 'y': 2}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 92.4}}",5,288,shot,"{'x': 2, 'y': 50.4, 'z': 0}",Bairon Monroy,bairon-monroy,B. Monroy,F,7,23,,,6.0,48.2,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,save,assisted,left-foot,low-left,"{'x': 0, 'y': 53.3, 'z': 7.6}",2494376,85,,5080,"{'start': {'x': 49.7, 'y': 18.2}, 'block': {'x': 48.9, 'y': 1.6}, 'end': {'x': 46.7, 'y': 0}, 'goal': {'x': 46.7, 'y': 92.4}}",6,320,shot,"{'x': 1.6, 'y': 48.9, 'z': 0}",Juan Leiva,juan-leiva,J. Leiva,M,11,37,,,18.2,49.7,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,save,assisted,right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 7}",2494396,84,,5035,"{'start': {'x': 51.5, 'y': 7.9}, 'block': {'x': 51.3, 'y': 5.7}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 93}}",7,365,shot,"{'x': 5.7, 'y': 51.3, 'z': 0}",Bairon Monroy,bairon-monroy,B. Monroy,F,7,23,,,7.9,51.5,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,save,regular,right-foot,low-centre,"{'x': 0, 'y': 51.3, 'z': 10.1}",2494372,81,,4836,"{'start': {'x': 40.3, 'y': 12.5}, 'block': {'x': 49.3, 'y': 2}, 'end': {'x': 48.7, 'y': 0}, 'goal': {'x': 48.7, 'y': 89.9}}",10,564,shot,"{'x': 2, 'y': 49.3, 'z': 0}",Marco Borgnino,marco-borgnino,M. Borgnino,M,10,32,,,12.5,40.3,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,save,fast-break,left-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 12}",2494367,76,,4531,"{'start': {'x': 62.2, 'y': 22.2}, 'block': {'x': 51.6, 'y': 1.9}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 88}}",15,869,shot,"{'x': 1.9, 'y': 51.6, 'z': 0}",Francisco Arancibia,francisco-arancibia,F. Arancibia,F,43,34,,,22.2,62.2,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,save,set-piece,head,low-centre,"{'x': 0, 'y': 50.3, 'z': 10.1}",2494362,72,,4262,"{'start': {'x': 49.5, 'y': 6.7}, 'block': {'x': 49.1, 'y': 0.7}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 89.9}}",19,1138,shot,"{'x': 0.7, 'y': 49.1, 'z': 0}",Imanol González,imanol-gonzalez,I. González,D,3,16,,,6.7,49.5,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,miss,corner,head,high,"{'x': 0, 'y': 52.4, 'z': 72.2}",2494366,70,,4151,"{'start': {'x': 49.4, 'y': 7.6}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 27.8}}",21,1249,shot,,Sebastián Sáez,sebastian-saez,S. Sáez,F,11,97,,,7.6,49.4,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,save,assisted,left-foot,high-centre,"{'x': 0, 'y': 48.6, 'z': 26.6}",2494365,69,,4101,"{'start': {'x': 80.7, 'y': 30.8}, 'block': {'x': 53.2, 'y': 1.9}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 73.4}}",22,1299,shot,"{'x': 1.9, 'y': 53.2, 'z': 0}",Cris Martínez,cris-martinez,C. Martínez,F,23,218,,,30.8,80.7,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,miss,regular,left-foot,left,"{'x': 0, 'y': 59.8, 'z': 37.5}",2494360,68,,4039,"{'start': {'x': 51.9, 'y': 18.7}, 'end': {'x': 40.2, 'y': 0}, 'goal': {'x': 40.2, 'y': 62.5}}",23,1361,shot,,Marco Borgnino,marco-borgnino,M. Borgnino,M,10,32,,,18.7,51.9,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,miss,assisted,right-foot,left,"{'x': 0, 'y': 65.2, 'z': 22.2}",2494349,60,,3590,"{'start': {'x': 69.1, 'y': 31.6}, 'end': {'x': 34.8, 'y': 0}, 'goal': {'x': 34.8, 'y': 77.8}}",31,1810,shot,,Jorge Espejo,espejo-jorge,J. Espejo,D,2,34,,,31.6,69.1,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,block,corner,right-foot,low-right,"{'x': 0, 'y': 47, 'z': 19}",2494338,53,,3153,"{'start': {'x': 58.8, 'y': 14.1}, 'block': {'x': 55.8, 'y': 6.7}, 'end': {'x': 53, 'y': 0}, 'goal': {'x': 53, 'y': 81}}",38,2247,shot,"{'x': 6.7, 'y': 55.8, 'z': 0}",Santiago Silva,santiago-silva,S. Silva,M,15,82,Santiago Silva,,14.1,58.8,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,miss,fast-break,right-foot,close-right,"{'x': 0, 'y': 42, 'z': 16.7}",2494333,51,,3004,"{'start': {'x': 80.5, 'y': 28.9}, 'end': {'x': 58, 'y': 0}, 'goal': {'x': 58, 'y': 83.3}}",40,2396,shot,,Gonzalo Montes,gonzalo-montes,G. Montes,M,8,199,,,28.9,80.5,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,miss,free-kick,right-foot,close-high,"{'x': 0, 'y': 49.7, 'z': 55.6}",2494319,49,,2886,"{'start': {'x': 41.5, 'y': 32.2}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 44.4}}",42,2514,shot,,Gonzalo Montes,gonzalo-montes,G. Montes,M,8,199,,,32.2,41.5,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,block,assisted,left-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 19}",2494302,45,2.0,2792,"{'start': {'x': 33, 'y': 9.4}, 'block': {'x': 37, 'y': 7.3}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 81}}",1,2608,shot,"{'x': 7.3, 'y': 37, 'z': 0}",Cris Martínez,cris-martinez,C. Martínez,F,23,218,,,9.4,33.0,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,save,assisted,left-foot,high-centre,"{'x': 0, 'y': 48.9, 'z': 20.3}",2494296,42,,2518,"{'start': {'x': 29.1, 'y': 14.3}, 'block': {'x': 46.8, 'y': 1.6}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 79.7}}",4,182,shot,"{'x': 1.6, 'y': 46.8, 'z': 0}",Cris Martínez,cris-martinez,C. Martínez,F,23,218,,,14.3,29.1,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,block,free-kick,left-foot,low-centre,"{'x': 0, 'y': 49.1, 'z': 19}",2494286,38,,2236,"{'start': {'x': 52.1, 'y': 30.3}, 'block': {'x': 51.8, 'y': 22.8}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 81}}",8,464,shot,"{'x': 22.8, 'y': 51.8, 'z': 0}",Gastón Rodríguez,gaston-rodriguez,G. Rodríguez,F,18,69,,,30.3,52.1,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,miss,assisted,head,close-right,"{'x': 0, 'y': 41.3, 'z': 26.4}",2494282,36,,2121,"{'start': {'x': 44.8, 'y': 8.9}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 73.6}}",10,579,shot,,Bairon Monroy,bairon-monroy,B. Monroy,F,7,23,,,8.9,44.8,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
True,goal,regular,right-foot,high-right,"{'x': 0, 'y': 48.1, 'z': 31}",2494270,28,,1666,"{'start': {'x': 58.2, 'y': 3.5}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 69}}",18,1034,shot,,Marco Borgnino,marco-borgnino,M. Borgnino,M,10,32,,,3.5,58.2,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,regular,
True,save,assisted,left-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 5.7}",2494272,28,,1664,"{'start': {'x': 72.4, 'y': 1.5}, 'block': {'x': 55.1, 'y': 0.3}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 94.3}}",18,1036,shot,"{'x': 0.3, 'y': 55.1, 'z': 0}",Gastón Rodríguez,gaston-rodriguez,G. Rodríguez,F,18,69,,,1.5,72.4,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,goal,corner,head,low-right,"{'x': 0, 'y': 46.9, 'z': 13.3}",2494237,12,,675,"{'start': {'x': 41.9, 'y': 8.5}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 86.7}}",34,2025,shot,,Imanol González,imanol-gonzalez,I. González,D,3,16,,,8.5,41.9,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,regular,
True,miss,assisted,head,close-right,"{'x': 0, 'y': 40.8, 'z': 13.9}",2494225,7,,391,"{'start': {'x': 67.1, 'y': 7.6}, 'end': {'x': 59.2, 'y': 0}, 'goal': {'x': 59.2, 'y': 86.1}}",39,2309,shot,,Gastón Rodríguez,gaston-rodriguez,G. Rodríguez,F,18,69,,,7.6,67.1,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,block,assisted,head,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",2494220,3,,176,"{'start': {'x': 48.8, 'y': 9.3}, 'block': {'x': 48.9, 'y': 6.4}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",43,2524,shot,"{'x': 6.4, 'y': 48.9, 'z': 0}",Claudio Torres,claudio-torres,C. Torres,M,29,14,Claudio Torres,,9.3,48.8,0.0,Cobreloa,Huachipato,https://www.sofascore.com/football/match/huachipato-cobreloa/jnbsonb#id:11986410,,
False,goal,assisted,head,low-right,"{'x': 0, 'y': 47.1, 'z': 5.7}",2495255,90,7.0,5794,"{'start': {'x': 54.2, 'y': 6.9}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 94.3}}",1,506,shot,,Lázaro Romero,lazaro-romero,L. Romero,F,9,18,,,6.9,54.2,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,regular,
False,goal,set-piece,right-foot,low-right,"{'x': 0, 'y': 45.8, 'z': 6.3}",2495254,90,5.0,5690,"{'start': {'x': 53.6, 'y': 1.1}, 'end': {'x': 54.2, 'y': 0}, 'goal': {'x': 54.2, 'y': 93.7}}",1,610,shot,,Carlos Villanueva,carlos-villanueva,C. Villanueva,M,10,91,,,1.1,53.6,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,own,
False,miss,assisted,right-foot,left,"{'x': 0, 'y': 60.5, 'z': 18.1}",2495250,90,2.0,5487,"{'start': {'x': 44.4, 'y': 6.9}, 'end': {'x': 39.5, 'y': 0}, 'goal': {'x': 39.5, 'y': 81.9}}",1,813,shot,,Álvaro Ramos,alvaro-ramos,Á. Ramos,F,11,56,,,6.9,44.4,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,,
False,miss,corner,right-foot,right,"{'x': 0, 'y': 16.6, 'z': 15.3}",2495248,88,,5220,"{'start': {'x': 41.3, 'y': 3.6}, 'end': {'x': 83.4, 'y': 0}, 'goal': {'x': 83.4, 'y': 84.7}}",3,180,shot,,Edson Puch,edson-puch,E. Puch,F,10,157,,,3.6,41.3,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,,
False,block,assisted,right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",2495244,85,,5044,"{'start': {'x': 67.8, 'y': 27.1}, 'block': {'x': 61.6, 'y': 18}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",6,356,shot,"{'x': 18, 'y': 61.6, 'z': 0}",Diego Orellana,diego-orellana,D. Orellana,M,20,10,,,27.1,67.8,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,,
False,save,assisted,left-foot,low-centre,"{'x': 0, 'y': 51.8, 'z': 9.5}",2495243,84,,5005,"{'start': {'x': 34.5, 'y': 13.1}, 'block': {'x': 48.7, 'y': 0.90000000000001}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 90.5}}",7,395,shot,"{'x': 0.90000000000001, 'y': 48.7, 'z': 0}",Joaquín Novillo,joaquin-novillo,J. Novillo,D,3,32,,,13.1,34.5,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,,
False,miss,assisted,right-foot,close-right,"{'x': 0, 'y': 42.9, 'z': 16.7}",2495237,75,,4464,"{'start': {'x': 74.6, 'y': 11.4}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 83.3}}",16,936,shot,,Diego Orellana,diego-orellana,D. Orellana,M,20,10,,,11.4,74.6,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,,
True,save,assisted,left-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 17.1}",2495235,61,,3641,"{'start': {'x': 45.5, 'y': 27.1}, 'block': {'x': 50.2, 'y': 2.2}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 82.9}}",30,1759,shot,"{'x': 2.2, 'y': 50.2, 'z': 0}",Nicolás Aedo,nicolas-aedo,N. Aedo,F,18,6,Nicolás Aedo,,27.1,45.5,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,,
True,goal,corner,other,high-left,"{'x': 0, 'y': 52.4, 'z': 22.2}",2495231,50,,2966,"{'start': {'x': 49.6, 'y': 3.8}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 77.8}}",41,2434,shot,,Ignacio Jeraldino,ignacio-jeraldino,I. Jeraldino,F,20,244,,,3.8,49.6,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,regular,
True,save,assisted,right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 2.5}",2495236,49,,2920,"{'start': {'x': 43.8, 'y': 10.7}, 'block': {'x': 46.9, 'y': 6.7}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 97.5}}",42,2480,shot,"{'x': 6.7, 'y': 46.9, 'z': 0}",Gonzalo Ríos,gonzalo-rios,G. Ríos,M,28,53,,,10.7,43.8,0.0,Audax Italiano,Deportes Iquique,https://www.sofascore.com/football/match/deportes-iquique-audax-italiano/mnbsWwn#id:11986405,,
